event_type,latitude,longitude,endlatitude,endlongitude,address,event_cause,requires_road_closure,start_datetime,status,authenticated,modified_datetime,description,veh_type,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,police_station,closed_datetime,resolved_datetime,gba_identifier,zone,junction
unplanned,12.9848257,77.7527586,12.9848257,77.7527586,"Whitefield Main Road, Prestige Park View, Whitefield, Bengaluru, Karnataka. Pin-560066 (India)",vehicle_breakdown,False,2024-01-30 22:06:02.276000+00:00,closed,yes,2024-01-30 22:42:27.016787+00:00,Gear jam not moving traffic slow moving,private_car,Non-corridor,Low,,,,2024-01-30 22:07:20.927778+00:00,Mahadevapura,2024-01-30 22:42:27.016248+00:00,,Unknown,Unknown,Unknown
unplanned,12.9932986,77.5837571,12.9932986,77.5837571,"Kumar Krupa Road, Make In India Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",tree_fall,False,2024-03-07 20:51:39.532000+00:00,closed,yes,2024-03-09 03:10:44.241768+00:00,,not_applicable,Bellary Road 1,High,,,,2024-03-07 20:52:53.033507+00:00,High ground,2024-03-09 03:10:44.241252+00:00,,Unknown,Unknown,Unknown
unplanned,12.9937523,77.5842482,12.9937523,77.5842482,"Kumar Krupa Road, Make In India Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",tree_fall,False,2024-03-07 20:47:40.640000+00:00,closed,yes,2024-03-09 03:10:47.308622+00:00,,not_applicable,Bellary Road 1,High,,,,2024-03-07 20:48:21.533886+00:00,High ground,2024-03-09 03:10:47.308123+00:00,,Unknown,Unknown,Unknown
unplanned,12.9938868,77.5841876,12.9938868,77.5841876,"Kumar Krupa Road, Make In India Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",tree_fall,False,2024-03-07 20:45:19.752000+00:00,closed,yes,2024-03-09 03:10:58.037764+00:00,,not_applicable,Bellary Road 1,High,,,,2024-03-07 20:47:05.154098+00:00,High ground,2024-03-09 03:10:58.037069+00:00,,Unknown,Unknown,Unknown
unplanned,12.9368467,77.6928653,12.9368467,77.6928653,"Outer Ring Road, Featherlite The Address, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",vehicle_breakdown,False,2024-01-30 23:05:02.339000+00:00,resolved,yes,2024-01-30 23:15:33.148666+00:00,Kadubisanahalli toward devarabisnahalli car starting problem,private_car,ORR East 1,High,,,,2024-01-30 23:06:09.103789+00:00,HAL Old Airport,,2024-01-30 23:15:33.148168+00:00,Unknown,Unknown,Unknown
unplanned,13.0126766,77.5581246,13.0126089,77.5582882,"1st Cross Road, Brigade Gateway, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",tree_fall,True,2024-03-07 20:53:37.293000+00:00,closed,yes,2024-03-23 05:38:25.457027+00:00,,not_applicable,Non-corridor,Low,,,,2024-03-07 20:54:24.364146+00:00,Malleshwaram,2024-03-23 05:38:25.456414+00:00,,Unknown,Unknown,Unknown
unplanned,12.9513113,77.4994888,12.9513113,77.4994888,"Kengeri Main Road, Ullal Junction, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",vehicle_breakdown,False,2024-01-30 23:12:23.123000+00:00,closed,yes,2024-01-31 00:35:36.783183+00:00,ಬಿಎಂಟಿಸಿ ಬಸ್ ಗೇರ್ ರಾಡ್ ಕಟ್ ಆಗಿ ಕೆಟ್ಟು ನಿಂತಿದೆ ಸರ್,bmtc_bus,Non-corridor,Low,,,,2024-01-30 23:14:11.203391+00:00,Jnanabharathi,2024-01-31 00:35:36.782614+00:00,,Unknown,Unknown,Unknown
unplanned,13.0160964,77.5068555,13.0160964,77.5068555,"14th Cross Road, Industrial Area Stage 2, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",vehicle_breakdown,False,2024-01-30 21:21:57.881000+00:00,closed,yes,2024-01-30 23:35:47.685624+00:00,BMTC off road on 14th cross towards [LOCATION] traffic normal sir,bmtc_bus,Non-corridor,Low,,,,2024-01-30 21:24:10.181727+00:00,Peenya,,,Unknown,Unknown,Unknown
unplanned,12.9807501,77.6028238,12.9807501,77.6028238,"Infantry Road, Prestige Central, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",pot_holes,False,2024-03-07 21:05:54.697000+00:00,active,yes,2024-03-07 21:11:03.148920+00:00,ಮ್ಯಾನ್ ಹೋಲ್ ಕವರ್ ಮುರಿದಿರುತ್ತದೆ ಸರ್,not_applicable,CBD 1,High,,,,2024-03-07 21:07:59.668617+00:00,Shivajinagar,,,Unknown,Unknown,Unknown
unplanned,12.9165983,77.583705,12.9165983,77.583705,"9th Main Road, Adarsh Palace Apartment, TMC Layout, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560078 (India)",tree_fall,False,2024-03-07 20:58:06.297000+00:00,closed,yes,2024-03-08 02:19:20.588574+00:00,[LOCATION] sir 9 th main 46 crs trdd BSNL office tree fallen on main road closed,not_applicable,Non-corridor,Low,,,,2024-03-07 20:59:18.285194+00:00,J.P. Nagar,2024-03-08 02:19:20.587942+00:00,,Unknown,Unknown,Unknown
unplanned,13.0198619,77.6562235,13.0198619,77.6562235,"Horamavu Main Road, Another Sky by Living Walls, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",pot_holes,False,2024-01-31 01:04:36.275000+00:00,active,yes,2024-01-31 01:07:48.955435+00:00,Potholes,not_applicable,Unknown,High,,,,2024-01-31 01:05:39.540205+00:00,Hennuru,,,Unknown,Unknown,Unknown
unplanned,13.0191848,77.6555127,13.0191848,77.6555127,"MBT Road, Peddanna Reddy Layout, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",pot_holes,False,2024-01-31 01:01:36.195000+00:00,active,yes,2024-01-31 01:05:38.583684+00:00,,not_applicable,ORR North 1,High,,,,2024-01-31 01:04:25.563456+00:00,Hennuru,,,Unknown,Unknown,Unknown
unplanned,12.9740913,77.5452252,12.9740913,77.5452252,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",vehicle_breakdown,False,2024-01-31 00:33:27.663000+00:00,closed,no,2024-01-31 01:17:38.964911+00:00,Vehicle movment very slow,bmtc_bus,West of Chord Road,High,,,,2024-01-31 00:34:11.984483+00:00,Vijayanagara,2024-01-31 01:17:38.964363+00:00,,Unknown,Unknown,Unknown
unplanned,12.9740971,77.5449011,12.9740971,77.5449011,"Chord Road, Manuvana, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",vehicle_breakdown,False,2024-01-31 00:36:02.277000+00:00,closed,yes,2024-01-31 01:17:50.143185+00:00,,bmtc_bus,West of Chord Road,High,,,,2024-01-31 00:37:29.633418+00:00,Vijayanagara,2024-01-31 01:17:50.142637+00:00,,Unknown,Unknown,Unknown
unplanned,12.9688926,77.569795,12.9688926,77.569795,"Binny Mill Road, Akkimakalamna Gudi, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",vehicle_breakdown,False,2024-01-31 01:24:44.373000+00:00,closed,no,2024-01-31 01:50:53.885413+00:00,"[LOCATION] road jn towards mill road jn this vehicle Back wheel puncher, traffic little bit slow moving sir",auto,Non-corridor,Low,,,,2024-01-31 01:27:32.617672+00:00,Chamarajpet,2024-01-31 01:50:53.884849+00:00,,Unknown,Unknown,Unknown
unplanned,12.9838737,77.5286068,12.9838737,77.5286068,"G Narayana Kumar Road, Soundarya Kamakshi, Karekallu, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",pot_holes,False,2024-01-30 23:46:07.351000+00:00,closed,yes,2024-02-05 23:45:54.338246+00:00,,not_applicable,Magadi Road,High,,,,2024-01-30 23:46:29.635454+00:00,Kamakshipalya,2024-02-05 23:45:54.337700+00:00,,Unknown,Unknown,Unknown
unplanned,12.9595586,77.5162093,12.9595586,77.5162093,"Nagarabhavi Main Road, Block 1 Manasa Nagar, Nagarbhavi Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",others,False,2024-01-30 23:23:41.783000+00:00,closed,yes,2024-02-14 06:53:06.704133+00:00,Traffic no problem,not_applicable,Non-corridor,Low,,,,2024-01-30 23:24:30.510154+00:00,Byatarayanapura,2024-02-14 06:53:06.703545+00:00,,Unknown,Unknown,Unknown
unplanned,12.9511354,77.5739687,12.9511354,77.5739687,"DTV Dwarakanatha Road, BNV Subramanya Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",vehicle_breakdown,False,2024-01-30 22:39:37.276000+00:00,closed,yes,2024-01-31 01:35:47.812727+00:00,LGV Vehical Tyre blast national college metro near towords Mss junction traffic One side moving Sir,lcv,Non-corridor,Low,,,,2024-01-30 22:42:30.336740+00:00,V.V.Puram (C.Pet),,,Unknown,Unknown,Unknown
unplanned,13.0192138,77.5395595,13.0192138,77.5395595,"Kanteerava Studio Road, Police Quarters, Krishnananda Nagar, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",vehicle_breakdown,False,2024-01-30 23:11:03.886000+00:00,closed,yes,2024-01-31 01:35:47.835456+00:00,Traffic one side moment...,others,Non-corridor,Low,,,,2024-01-30 23:12:44.142059+00:00,Rajajinagar,,,Unknown,Unknown,Unknown
unplanned,12.9161187,77.5856548,12.9161187,77.5856548,"47th Cross Road, Sri Aurobindo Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",pot_holes,False,2024-03-07 21:11:51.734000+00:00,closed,yes,2024-03-11 21:05:57.352484+00:00,[LOCATION] sir 47 th cross road infront of milana hospital big pathole sir,not_applicable,Non-corridor,Low,,,,2024-03-07 21:13:23.340352+00:00,J.P. Nagar,2024-03-11 21:05:57.351976+00:00,,Unknown,Unknown,Unknown
unplanned,12.9284355,77.6811918,12.9284472,77.6814506,"Outer Ring Road, Sterling Ascentia, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",vehicle_breakdown,True,2024-01-30 23:18:30.880000+00:00,closed,yes,2024-01-31 01:35:47.847584+00:00,,bmtc_bus,ORR East 1,High,,,,2024-01-30 23:19:30.321743+00:00,Bellandur,,,Unknown,Unknown,Unknown
unplanned,13.0753282,77.4370383,13.0753282,77.4370383,"Dr Vishnuvardhan Road, Dasanapura, Bengaluru, Karnataka. Pin-562162 (India)",vehicle_breakdown,False,2024-03-07 19:23:40.435000+00:00,closed,yes,2024-03-07 21:35:47.804966+00:00,,heavy_vehicle,Non-corridor,Low,,,,2024-03-07 19:24:39.809788+00:00,No Police Station,,,Unknown,Unknown,Unknown
unplanned,13.2673624,77.7195893,13.2673624,77.7195893,"Srinagar Kanyakumari Highway, Nitesh Long Land, Devanahalli, Karnataka. Pin-562110 (India)",vehicle_breakdown,False,2024-03-07 19:23:25.400000+00:00,closed,yes,2024-03-07 21:35:47.859612+00:00,devanahalli [PERSON] cross towards [LOCATION] break down traffic no problem sir,heavy_vehicle,Non-corridor,Low,,,,2024-03-07 19:27:13.485887+00:00,Devanahalli Airport,,,Unknown,Unknown,Unknown
unplanned,12.9449039,77.4949618,12.9449039,77.4949618,"Kengeri Main Road, Jnana Bharathi, Bengaluru, Karnataka. Pin-560056 (India)",others,False,2024-03-07 21:25:26.425000+00:00,closed,yes,2024-03-07 21:41:19.773221+00:00,bmtc bus offroad in front of adishakti temple,not_applicable,Non-corridor,Low,,,,2024-03-07 21:26:42.075291+00:00,Jnanabharathi,2024-03-07 21:41:19.772509+00:00,,Unknown,Unknown,Unknown
unplanned,12.9873133,77.6163481,12.9873133,77.6163481,"St John Road, Field Marshal Manekshaw Enclave, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",tree_fall,False,2024-03-07 21:17:00.312000+00:00,closed,no,2024-03-07 23:13:49.215038+00:00,ರಸ್ತೆ ಮಧ್ಯದಲ್ಲೇ ಮರ ಬಿದ್ದಿರುವುದರಿಂದ ಸುಗಮ ಸಂಚಾರಕ್ಕೆ ಸ್ವಲ್ಪ ನಿಧಾನ ಗತಿಯಲ್ಲಿ ಇರುತ್ತದೆ,not_applicable,Non-corridor,Low,,,,2024-03-07 21:18:56.020966+00:00,Pulikeshinagar(F.Town),2024-03-07 23:13:49.030632+00:00,,Unknown,Unknown,Unknown
planned,12.969418,77.7006526,12.969418,77.7006526,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",construction,False,2024-03-07 21:23:16.629000+00:00,closed,yes,2024-03-08 10:35:48.497372+00:00,karthiknagara towards [LOCATION] and karthiknagara towards marathhalli traffic movement will be slow due to [LOCATION] station piller work,not_applicable,ORR East 2,High,,,,2024-03-07 21:25:40.927133+00:00,HAL Old Airport,,,Unknown,Unknown,Unknown
unplanned,12.9613232,77.5644194,12.9615988,77.5643335,"5th Cross Road, Sirsi Circle, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",others,True,2024-03-07 21:14:45.233000+00:00,closed,yes,2024-03-17 02:20:28.973539+00:00,electrical pol road [PERSON],not_applicable,Mysore Road,High,,,,2024-03-07 21:16:39.043124+00:00,Chamarajpet,2024-03-17 02:20:28.972956+00:00,,Unknown,Unknown,Unknown
unplanned,12.959419,77.5165897,12.959419,77.5165897,"Nagarabhavi Main Road, Block 1 Manasa Nagar, Nagarbhavi Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",others,False,2024-03-07 21:28:44.841000+00:00,closed,yes,2024-03-19 20:38:36.846206+00:00,traffic slow moment,not_applicable,Non-corridor,Low,,,,2024-03-07 21:29:22.499126+00:00,Byatarayanapura,2024-03-19 20:38:36.845639+00:00,,Unknown,Unknown,Unknown
unplanned,12.9431035,77.6220445,12.9431035,77.6220445,"Srinivagilu Main Road, KR Garden, Block 8, Koramangala, Bengaluru, Karnataka. Pin-560095 (India)",pot_holes,False,2024-03-07 21:25:14.206000+00:00,closed,yes,2024-04-07 20:38:13.655406+00:00,potholes,not_applicable,Non-corridor,Low,,,,2024-03-07 21:26:34.587410+00:00,Adugodi,2024-04-07 20:38:13.654819+00:00,,Unknown,Unknown,Unknown
unplanned,12.8482637,77.6713737,12.8482637,77.6713737,"4th Main Road, Abbaiah Reddy Layout, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",vehicle_breakdown,False,2024-01-31 02:47:16.032000+00:00,closed,yes,2024-01-31 04:10:44.744975+00:00,Lgv breake down veersandar to [LOCATION] near ec 1,lcv,Non-corridor,Low,,,,2024-01-31 02:48:28.817704+00:00,Electronic City,2024-01-31 04:10:44.744402+00:00,,Unknown,Unknown,Unknown
unplanned,12.96672,77.6093294,12.96672,77.6093294,"Richmond Road, Mother Teresa Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",vehicle_breakdown,False,2024-01-31 05:03:24.794000+00:00,closed,yes,2024-01-31 05:56:09.889145+00:00,ಡಿಸೋಜ ಟುವರ್ಡ್ಸ್ ಮದರ್ ತೆರೇಸಾ,bmtc_bus,Mysore Road,High,,,,2024-01-31 05:04:44.117365+00:00,Ashok Nagar,2024-01-31 05:56:09.888569+00:00,,Unknown,Unknown,Unknown
unplanned,13.0253205,77.6400845,13.0253205,77.6400845,"5th A Cross Road, Chelekere, Bengaluru, Karnataka. Pin-560043 (India)",vehicle_breakdown,False,2024-03-07 21:35:50.715000+00:00,closed,yes,2024-03-07 22:50:40.247777+00:00,front wheel tyre burst,private_bus,ORR North 1,High,,,,2024-03-07 21:36:46.339775+00:00,Banaswadi,2024-03-07 22:50:40.247224+00:00,,Unknown,Unknown,Unknown
unplanned,12.8561783,77.6645205,12.8561783,77.6645205,"Hosur Road, Nanjuda Reddy Layout, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",vehicle_breakdown,False,2024-01-31 02:08:55.286000+00:00,closed,yes,2024-01-31 02:16:23.767068+00:00,ಡೀಸೆಲ್ ಖಾಲಿ ಆಗಿರುತ್ತೆ ಸರ್ ವಿಹಿಕಲ್ ಸ್ಲೋ ಮೂಮೆಂಟ್ ಸರ್,heavy_vehicle,Non-corridor,Low,,,,2024-01-31 02:12:41.435747+00:00,Electronic City,,,Unknown,Unknown,Unknown
unplanned,12.9641056,77.5825203,12.9641056,77.5825203,"Silver Jubilee Park Road, Thigalarpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",water_logging,False,2024-01-31 03:04:31.974000+00:00,closed,yes,2024-02-05 21:06:57.770951+00:00,Sjp road chebar open gai de trfice no problem madam,not_applicable,Mysore Road,High,,,,2024-01-31 03:05:38.850799+00:00,Halasuru Gate,2024-02-05 21:06:57.770431+00:00,,Unknown,Unknown,Unknown
unplanned,12.974757,77.5657216,12.974757,77.5657216,"Binny Mill Main Road, Railway Quarters, Subhash Nagar, Sevashrama, Bengaluru, Karnataka. Pin-560023 (India)",vehicle_breakdown,False,2024-01-31 01:22:31.388000+00:00,closed,yes,2024-01-31 03:35:47.890284+00:00,Towards hunasemara sir,lcv,Magadi Road,High,,,,2024-01-31 01:37:23.627200+00:00,Magadi Road,,,Unknown,Unknown,Unknown
unplanned,12.9640011,77.5836093,12.9640011,77.5836093,"Silver Jubilee Park Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,2024-01-31 01:45:45.370000+00:00,closed,yes,2024-01-31 04:35:48.361386+00:00,,bmtc_bus,Mysore Road,High,,,,2024-01-31 01:46:37.300384+00:00,Halasuru Gate,,,Unknown,Unknown,Unknown
unplanned,12.9480512,77.5343585,12.9480512,77.5343585,"Mysore Road, Deepanjali Nagar, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,2024-01-31 04:21:01.833000+00:00,closed,yes,2024-01-31 05:08:43.227836+00:00,Nayadahallie towards BHEL incoming side traffic no problem,heavy_vehicle,Mysore Road,High,,,,2024-01-31 04:22:16.818647+00:00,Byatarayanapura,2024-01-31 05:08:43.227334+00:00,,Unknown,Unknown,Unknown
unplanned,12.9245654,77.6739287,12.9245654,77.6739287,"Outer Ring Road, Golden Residency, Bellandur Village, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",vehicle_breakdown,False,2024-01-31 03:31:13.977000+00:00,closed,yes,2024-01-31 05:35:47.981078+00:00,Dipo NO:13 CALL Me @ [PHONE],bmtc_bus,ORR East 1,High,,,,2024-01-31 03:32:20.867464+00:00,Bellandur,,,Unknown,Unknown,Unknown
unplanned,13.0078566,77.5920655,13.0078566,77.5920655,"Jayamahal Main Road, Munireddypalya, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",tree_fall,False,2024-03-07 21:47:02.800000+00:00,closed,no,2024-03-07 21:55:40.011444+00:00,tv tower tree falling,not_applicable,Non-corridor,Low,,,,2024-03-07 21:47:53.871405+00:00,R.T. Nagar,2024-03-07 21:55:40.010876+00:00,,Unknown,Unknown,Unknown
unplanned,13.0035862,77.5721203,13.0034611,77.572063,"2nd Temple Street, KR Puram, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",tree_fall,True,2024-03-07 21:49:19.785000+00:00,active,yes,2024-03-07 22:00:30.679273+00:00,tree fall,not_applicable,Non-corridor,Low,,,,2024-03-07 21:50:01.995380+00:00,Malleshwaram,,,Unknown,Unknown,Unknown
unplanned,12.9854129,77.5941024,12.9854129,77.5941024,"Ali Asker Road, Embassy Apartment, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",others,False,2024-03-07 21:59:21.123000+00:00,active,yes,2024-03-07 22:06:12.869803+00:00,ಮಾಪನಸೌಧದ ಹತ್ತಿರ ಮರ ಅದ ಕೊಂಬೆ ಮುರಿದು ಬಿದ್ದಿರುತ್ತದೆ,not_applicable,CBD 2,High,,,,2024-03-07 22:00:37.288438+00:00,Cubbon Park,,,Unknown,Unknown,Unknown
unplanned,12.9272622,77.5806774,12.927254,77.5806774,"5th Main Road, Shri Vinayaka Circle, Jayanagar, Bengaluru, Karnataka. Pin-560011 (India)",tree_fall,True,2024-03-07 21:57:57.213000+00:00,active,yes,2024-03-07 22:03:03.850768+00:00,,not_applicable,Non-corridor,Low,,,,2024-03-07 21:58:32.986236+00:00,Jayanagara,,,Unknown,Unknown,Unknown
unplanned,13.0022504,77.5722138,13.0022789,77.5722359,"1st Main Road, Acharya Sri Ramanuja Circle, Malleshwaram, Bengaluru, Karnataka. Pin-560003 (India)",tree_fall,True,2024-03-07 21:37:11.187000+00:00,closed,yes,2024-03-13 23:38:21.571465+00:00,tree fall,not_applicable,Non-corridor,Low,,,,2024-03-07 21:37:45.137084+00:00,Sadashivanagar,2024-03-13 23:38:21.570788+00:00,,Unknown,Unknown,Unknown
unplanned,12.9586724,77.5629452,12.9586815,77.562994,"3rd Main Road, Chamarajpet, Bengaluru, Karnataka. Pin-560018 (India)",tree_fall,True,2024-03-07 21:34:37.863000+00:00,closed,yes,2024-03-17 02:20:25.340980+00:00,electrical pol and tree fall on road sir,not_applicable,Mysore Road,High,,,,2024-03-07 21:37:04.195932+00:00,Chamarajpet,2024-03-17 02:20:25.340422+00:00,,Unknown,Unknown,Unknown
unplanned,13.0369808,77.5895122,13.0369808,77.5895122,"5th Main Road, Anandgiri Extension, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",vehicle_breakdown,False,2024-01-31 03:11:13.623000+00:00,closed,yes,2024-01-31 05:35:47.941598+00:00,Towards airport,truck,Bellary Road 1,High,BBMP lorry,Tyre burest,10.0,2024-01-31 03:14:01.508708+00:00,Hebbala,,,Unknown,Unknown,Unknown
unplanned,12.9169077,77.5737827,12.9169077,77.5737827,"45th Cross Road, Banashankari Bus Stand Junction, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560070 (India)",vehicle_breakdown,False,2024-01-31 03:23:09.510000+00:00,closed,yes,2024-01-31 05:35:47.959751+00:00,Bsk  bus stand towards sarakki market,bmtc_bus,Non-corridor,Low,,,,2024-01-31 03:24:08.759464+00:00,Jayanagara,,,Unknown,Unknown,Unknown
unplanned,12.9047066,77.6016042,12.9047066,77.6016042,"2nd Cross Road, Mantri Elite, JP Nagar Phase 4, Bengaluru, Karnataka. Pin-560078 (India)",pot_holes,False,2024-03-07 22:01:11.729000+00:00,active,yes,2024-03-07 22:06:24.139157+00:00,path hole near [LOCATION] bg road abstraction to traffic movement pls do the needful,not_applicable,Bannerghata Road,High,,,,2024-03-07 22:02:33.439017+00:00,J.P. Nagar,,,Unknown,Unknown,Unknown
unplanned,12.9047995,77.6017019,12.9047995,77.6017019,"Bannerghatta Main Road, Mantri Elite, JP Nagar Phase 4, Bengaluru, Karnataka. Pin-560078 (India)",pot_holes,False,2024-03-07 22:02:40.027000+00:00,active,yes,2024-03-07 22:06:35.234740+00:00,pathole abstraction to traffic movement pls do the needful sir,not_applicable,Bannerghata Road,High,,,,2024-03-07 22:03:30.325961+00:00,J.P. Nagar,,,Unknown,Unknown,Unknown
unplanned,12.9774707,77.5457303,12.9774707,77.5457303,"G Narayana Kumar Road, Oddarapalya, Agrahara Dasarahalli, Bengaluru, Karnataka. Pin-560079 (India)",water_logging,False,2024-03-07 22:06:56.368000+00:00,active,yes,2024-03-07 22:09:03.177584+00:00,,not_applicable,West of Chord Road,High,,,,2024-03-07 22:08:07.317650+00:00,Vijayanagara,,,Unknown,Unknown,Unknown
unplanned,12.904781,77.6015741,12.904781,77.6015741,"Bannerghatta Main Road, Mantri Elite, JP Nagar Phase 4, Bengaluru, Karnataka. Pin-560078 (India)",pot_holes,False,2024-03-07 22:07:52.537000+00:00,active,yes,2024-03-07 22:12:33.554268+00:00,Vehicle slow movement,not_applicable,Bannerghata Road,High,,,,2024-03-07 22:10:17.270279+00:00,J.P. Nagar,,,Unknown,Unknown,Unknown
